Id,Date,Trace Id,Type,Response Status Code,Event Name,Request Url,Client,Log Data
1766545260295561063,"12/24/2025, 3:01:00 AM",a6827e5b-4e28-46e9-95b8-f38c856eca4a,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-spreadsheet,Stape,"DownstreamContentSize: 454
ResponseStatusCode: 200
Duration: 16180637
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-spreadsheet
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.63.43:8080
response_Content-Length: 454
response_Content-Type: application/json
response_Trace-Id: a6827e5b-4e28-46e9-95b8-f38c856eca4a
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=0f64cbb2154f44ed9782d1c96d50f228,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.614447
request_Sentry-Trace: 0f64cbb2154f44ed9782d1c96d50f228-555f141756fd4e07-0
TraceId: a6827e5b-4e28-46e9-95b8-f38c856eca4a
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545260173037007,"12/24/2025, 3:01:00 AM",8a59e68c-dadb-468f-b50c-9370b517e688,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-microsoftV2,Stape,"DownstreamContentSize: 2197
ResponseStatusCode: 200
Duration: 18261690
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-microsoftV2
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.28.26:8080
response_Content-Length: 2197
response_Content-Type: application/json
response_Trace-Id: 8a59e68c-dadb-468f-b50c-9370b517e688
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=0f64cbb2154f44ed9782d1c96d50f228,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.614447
request_Sentry-Trace: 0f64cbb2154f44ed9782d1c96d50f228-ff11c9d8be9e4485-0
TraceId: 8a59e68c-dadb-468f-b50c-9370b517e688
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545260048198801,"12/24/2025, 3:01:00 AM",96c4dc37-2433-40d5-9d2d-b0637603dc5d,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-gads,Stape,"DownstreamContentSize: 447
ResponseStatusCode: 200
Duration: 10845279
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-gads
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.63.43:8080
response_Content-Length: 447
response_Content-Type: application/json
response_Trace-Id: 96c4dc37-2433-40d5-9d2d-b0637603dc5d
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=0f64cbb2154f44ed9782d1c96d50f228,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.614447
request_Sentry-Trace: 0f64cbb2154f44ed9782d1c96d50f228-2be38dc4ccc24afb-0
TraceId: 96c4dc37-2433-40d5-9d2d-b0637603dc5d
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545259927857421,"12/24/2025, 3:00:59 AM",be32524f-972c-4d16-bee8-2239d8c156a4,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-data-manager,Stape,"DownstreamContentSize: 455
ResponseStatusCode: 200
Duration: 6314250
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-data-manager
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.28.26:8080
response_Content-Length: 455
response_Content-Type: application/json
response_Trace-Id: be32524f-972c-4d16-bee8-2239d8c156a4
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=0f64cbb2154f44ed9782d1c96d50f228,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.614447
request_Sentry-Trace: 0f64cbb2154f44ed9782d1c96d50f228-bb9ebed72c0f4a7b-0
TraceId: be32524f-972c-4d16-bee8-2239d8c156a4
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545247771636664,"12/24/2025, 3:00:47 AM",bb4f3e92-6e59-487c-91ae-6e9e38857f1f,Access Log,200,Other,https://sgtm.messerattach.com/robots.txt,Other,"DownstreamContentSize: 28
ResponseStatusCode: 200
Duration: 1160754
RequestContentSize: 0
RequestHost: sgtm.messerattach.com
RequestMethod: GET
RequestUrl: https://sgtm.messerattach.com/robots.txt
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.61.12:80
response_Content-Encoding: br
response_Content-Type: text/plain; charset=utf-8,text/plain
response_Trace-Id: bb4f3e92-6e59-487c-91ae-6e9e38857f1f
response_Vary: Accept-Encoding
request_Accept: */*
request_Accept-Encoding: gzip, br, deflate
request_From: oai-searchbot(at)openai.com
TraceId: bb4f3e92-6e59-487c-91ae-6e9e38857f1f
request_User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot
request_X-Gtm-Analytics-Enabled: yes
request_X-Openai-Host-Hash: 79453601
ClientIP: 74.7.228.5
request_X-Robots-Allow: allow
request_X-Stape-User-Id: 1fcec6fc79c8549a25554f1d45e8ad85"
1766545237985785826,"12/24/2025, 3:00:37 AM",61a67656-d14c-4d06-b9d3-5dc597f52745,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-spreadsheet,Stape,"DownstreamContentSize: 454
ResponseStatusCode: 200
Duration: 3946078
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-spreadsheet
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.28.26:8080
response_Content-Length: 454
response_Content-Type: application/json
response_Trace-Id: 61a67656-d14c-4d06-b9d3-5dc597f52745
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=afb72af395ef43919249b43d211e4b52,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.586534
request_Sentry-Trace: afb72af395ef43919249b43d211e4b52-61ca2a32e86a480c-0
TraceId: 61a67656-d14c-4d06-b9d3-5dc597f52745
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545237875294913,"12/24/2025, 3:00:37 AM",589376c2-848a-44f4-b69b-2b3f611abd26,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-microsoftV2,Stape,"DownstreamContentSize: 2197
ResponseStatusCode: 200
Duration: 6512548
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-microsoftV2
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.63.43:8080
response_Content-Length: 2197
response_Content-Type: application/json
response_Trace-Id: 589376c2-848a-44f4-b69b-2b3f611abd26
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=afb72af395ef43919249b43d211e4b52,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.586534
request_Sentry-Trace: afb72af395ef43919249b43d211e4b52-05ec9c1917574c1d-0
TraceId: 589376c2-848a-44f4-b69b-2b3f611abd26
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545237763703390,"12/24/2025, 3:00:37 AM",b4f75a96-28f6-4d38-be25-0607bd486cf3,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-gads,Stape,"DownstreamContentSize: 447
ResponseStatusCode: 200
Duration: 30407917
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-gads
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.15.114:8080
response_Content-Length: 447
response_Content-Type: application/json
response_Trace-Id: b4f75a96-28f6-4d38-be25-0607bd486cf3
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=afb72af395ef43919249b43d211e4b52,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.586534
request_Sentry-Trace: afb72af395ef43919249b43d211e4b52-264183a9a7bf4375-0
TraceId: b4f75a96-28f6-4d38-be25-0607bd486cf3
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545237625536296,"12/24/2025, 3:00:37 AM",c0759fbc-e842-4efa-ba97-4ba1b1b8615b,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-data-manager,Stape,"DownstreamContentSize: 455
ResponseStatusCode: 200
Duration: 9486301
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-data-manager
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.28.26:8080
response_Content-Length: 455
response_Content-Type: application/json
response_Trace-Id: c0759fbc-e842-4efa-ba97-4ba1b1b8615b
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=afb72af395ef43919249b43d211e4b52,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.586534
request_Sentry-Trace: afb72af395ef43919249b43d211e4b52-d0c34f9bd6ec4ddb-0
TraceId: c0759fbc-e842-4efa-ba97-4ba1b1b8615b
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:159:0:eb19
request_X-Stape-User-Id: d712ea58bb629f0551cff437c6908bc2"
1766545221582359812,"12/24/2025, 3:00:21 AM",6e2375d1-3658-45a8-b5fe-0bf31eecaffd,Access Log,200,Store,https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-spreadsheet,Stape,"DownstreamContentSize: 454
ResponseStatusCode: 200
Duration: 3450107
RequestContentSize: 0
RequestHost: sqstbcsp.us.stape.io
RequestMethod: GET
RequestUrl: https://sqstbcsp.us.stape.io/stape-api/ea1825de93a8ed9af615064ffe2fe66b0531322csqstbcsp/v1/store/stape-connection-spreadsheet
RequestProtocol: HTTP/2.0
ServiceAddr: 10.20.63.43:8080
response_Content-Length: 454
response_Content-Type: application/json
response_Trace-Id: 6e2375d1-3658-45a8-b5fe-0bf31eecaffd
response_Vary: Origin
request_Accept: */*
request_Accept-Encoding: gzip
request_Baggage: sentry-trace_id=c8cec3c257a64ae0ba522ec62e6dd225,sentry-transaction=GET%20api_container_connection_list,sentry-public_key=4c22a911a471479ea92f29f9c70fd2f7,sentry-release=1.0.0%2Bno-version-set,sentry-environment=prod,sentry-sampled=false,sentry-sample_rand=0.158992
request_Sentry-Trace: c8cec3c257a64ae0ba522ec62e6dd225-1704a7bb47d14552-0
TraceId: 6e2375d1-3658-45a8-b5fe-0bf31eecaffd
request_Traceparent: 
request_User-Agent: Symfony HttpClient (Curl)
ClientIP: 2600:1900:4010:399:0:293:0:dd
request_X-Stape-User-Id: a57475c1131c26baab4eebcee97dd505"
